userId,itemId,rating
1965,150,6.93
1965,152,-7.3
1965,156,-7.11
1965,157,7.52
1965,158,-5.37
1966,17,0.0
1966,18,0.0
1966,19,0.0
1966,21,0.0
1966,23,0.0
1966,26,0.0
1966,28,0.0
1966,30,0.0
1966,32,0.0
1966,33,0.0
1966,35,0.0
1966,36,0.0
1966,37,0.0
1966,41,0.0
1966,50,0.0
1966,53,0.0
1966,54,0.0
1966,55,0.0
1966,56,0.0
1966,57,0.0
1966,60,0.0
1966,63,0.0
1966,64,0.0
1966,65,0.0
1966,66,0.0
1966,68,0.0
1966,71,0.0
1966,72,6.88
1966,74,0.0
1966,75,-3.94
1966,76,0.0
1966,77,0.0
1966,78,0.0
1966,79,0.0
1966,82,0.0
1966,83,0.0
1966,85,0.0
1966,86,0.0
1966,87,0.0
1966,95,0.0
1966,96,0.0
1966,98,0.0
1966,101,0.0
1966,102,0.0
1966,103,0.0
1966,105,0.0
1966,106,0.0
1966,107,0.0
1966,108,5.48
1966,110,0.0
1966,117,0.0
1966,118,0.0
1966,119,0.0
1966,123,0.0
1966,124,0.0
1966,125,0.21
1966,126,0.0
1966,127,0.0
1966,129,0.0
1966,131,0.0
1966,132,5.82
1966,133,0.0
1966,134,0.0
1966,136,0.0
1966,137,0.0
1966,140,0.0
1966,143,0.0
1966,146,0.0
1966,149,0.0
1966,151,0.0
1966,152,0.0
1966,153,0.0
1966,154,0.0
1966,155,0.0
1966,156,0.0
1966,157,0.0
1966,158,0.0
1967,19,3.01
1967,72,6.46
1967,89,2.83
1968,19,-2.8
1968,29,-1.45
1968,35,1.76
1968,36,1.31
1968,49,6.19
1968,50,4.32
1968,56,3.55
1968,62,0.66
1968,66,-0.07
1968,68,1.8
1968,72,0.0
1968,89,3.76
1968,104,0.0
1968,105,1.85
1968,107,1.64
1968,114,1.52
1968,119,3.63
1968,121,-9.7
1968,127,6.4
1968,156,0.0
1969,19,-1.95
1969,29,5.95
1969,32,9.07
1969,35,3.38
1969,47,6.41
1969,49,1.82
1969,53,4.94
1969,54,2.99
1969,63,6.7
1969,68,6.15
1969,69,4.85
1969,72,5.62
1969,76,7.35
1969,89,7.15
1969,93,6.5
1969,97,4.39
1969,104,4.88
1969,105,0.68
1969,106,7.61
1969,108,6.57
1969,114,7.45
1969,117,2.34
1969,122,2.76
1969,123,-4.88
1969,126,7.45
1969,129,8.98
1969,134,6.44
1969,143,-2.37
1969,145,5.89
1969,148,8.39
1969,150,4.88
1969,151,-2.83
1969,152,7.58
1969,153,1.95
1969,157,9.14
1969,158,2.28
1970,19,-7.64
1971,19,2.2
1972,19,5.04
1972,72,6.75
1972,89,-2.4
1973,19,-2.07
1973,35,0.0
1973,49,0.0
1973,72,0.0
1973,89,0.0
1973,105,0.0
1973,107,0.0
1973,119,10.0
1973,127,0.0
1973,151,0.0
1974,19,-4.23
1974,72,-5.04
1974,105,-8.35
1974,127,-10.0
1975,19,-3.82
1975,21,6.42
1975,35,2.15
1975,36,-3.05
1975,40,5.57
1975,53,-3.41
1975,65,2.76
1975,72,-2.56
1975,81,3.98
1975,87,5.2
1975,98,7.64
1975,105,2.15
1975,107,-2.72
1975,125,4.11
1975,127,3.25
1975,132,2.72
1975,151,5.08
1975,152,2.93
1975,154,2.03
1975,155,2.15
1975,156,5.08
1975,157,2.28
1976,19,5.75
1977,19,5.51
1977,35,-8.43
1977,50,0.0
1977,53,-0.08
1977,66,-1.57
1977,68,-3.9
1977,70,0.0
1977,72,-3.19
1977,89,2.85
1977,90,0.0
1977,104,4.61
1977,127,-4.84
1977,132,-3.56
1977,151,-3.92
1977,152,-2.91
1978,19,7.6
1979,19,-3.82
1979,35,2.1
1979,36,-2.89
1979,72,-3.5
1979,89,2.38
1979,105,2.18
1979,107,5.47
1979,126,5.23
1979,127,6.41
1980,19,-6.38
1980,35,-6.67
1980,68,6.26
1980,72,1.1
1980,89,1.67
1980,104,0.0
1980,105,4.55
1981,19,-6.1
1981,35,2.46
1981,36,3.25
1981,50,-2.46
1981,72,-4.51
1981,105,2.09
1982,19,0.08
1982,35,-5.69
1982,64,0.0
1982,68,0.0
1982,72,-1.83
1982,91,0.0
1982,105,0.41
1982,107,0.0
1982,110,1.06
1982,112,0.0
1982,114,2.24
1982,123,0.0
1982,127,6.38
1983,19,10.0
1983,72,10.0
1983,129,7.89
1984,19,4.78
1984,32,2.2
1984,72,6.48
1984,89,3.9
1985,19,-1.42
1986,19,-2.44
1986,72,-1.71
1987,19,-1.55
1987,35,1.99
1987,72,1.77
1987,89,0.0
1987,105,2.55
1987,127,3.23
1988,19,0.0
1988,32,5.89
1988,35,2.4
1988,50,0.0
1988,72,0.0
1988,105,0.0
1988,106,0.0
1988,107,0.0
1988,114,0.0
1988,126,0.0
1988,127,0.0
1989,19,-10.0
1989,53,2.11
1989,72,0.0
1989,104,6.71
1989,105,-3.54
1989,129,6.59
1990,19,-9.63
1990,36,0.0
1990,72,-9.39
1990,105,-9.49
1990,107,0.0
1990,119,2.17
1990,127,0.0
1990,138,0.0
1991,19,-3.62
1991,35,0.0
1991,36,0.0
1991,50,0.0
1991,66,0.0
1991,72,0.0
1991,89,-10.0
1991,105,0.0
1991,107,0.0
1991,119,0.0
1991,127,0.0
1992,19,0.0
1992,72,3.58
1993,19,0.0
1993,35,-1.59
1993,72,-3.39
1993,105,-5.18
1994,19,3.78
1995,19,-5.83
1995,35,-7.05
1995,72,-9.86
1995,105,8.96
1995,107,-7.5
1995,127,-5.14
1996,19,-3.37
1996,35,5.77
1996,36,0.0
1996,72,-4.47
1996,88,0.0
1996,105,7.15
1996,107,3.21
1996,127,4.67
1997,19,-7.38
1997,35,4.98
1997,36,1.16
1997,50,9.82
1997,72,3.07
1997,104,-2.22
1997,105,5.79
1997,119,-5.47
1997,128,-0.91
1997,129,-7.09
1998,13,0.0
1998,19,-7.32
1998,29,0.0
1998,33,0.0
1998,35,0.0
1998,36,0.0
1998,45,0.0
1998,47,0.0
1998,48,0.0
1998,49,0.0
1998,50,0.0
1998,53,0.0
1998,54,0.0
1998,55,0.0
1998,62,0.0
1998,63,0.0
1998,65,0.0
1998,68,0.0
1998,72,1.59
1998,76,0.0
1998,88,0.0
1998,89,0.0
1998,93,0.0
1998,97,0.0
1998,104,0.0
1998,105,0.0
1998,106,0.0
1998,108,0.0
1998,111,0.0
1998,114,0.0
1998,117,0.0
1998,118,0.0
1998,119,0.0
1998,121,0.0
1998,122,0.0
1998,126,0.0
1998,128,0.0
1998,129,0.0
1998,136,0.0
1998,141,0.0
1998,150,0.0
1998,151,0.0
1998,152,0.0
1998,153,0.0
1998,154,0.0
1998,155,0.0
1998,156,0.0
1998,157,0.0
1998,158,0.0
1999,19,9.31
1999,32,5.57
1999,72,5.89
2000,19,5.53
2000,35,3.46
2000,50,4.07
2000,72,-3.05
2000,105,2.56
2000,127,0.0
2001,19,-4.31
2001,35,5.59
2001,72,1.34
2001,89,6.57
2001,105,0.0
2002,19,-10.0
2002,21,-6.63
2002,26,-4.11
2002,35,3.03
2002,38,-10.0
2002,50,-5.75
2002,60,-10.0
2002,72,0.0
2002,98,-9.74
2002,104,0.0
2002,105,4.57
2002,125,4.98
2002,127,-7.42
2002,129,-9.82
2002,132,0.0
2002,138,-10.0
2002,155,-7.4
2002,158,-10.0
2003,19,0.0
2003,72,6.22
2003,89,0.0
2004,19,10.0
2005,19,-7.15
2005,72,6.06
2006,19,-4.11
2006,72,-2.97
2007,19,10.0
2007,72,10.0
2008,19,4.51
2008,35,-2.93
2008,72,4.72
2008,105,4.72
2009,19,0.0
2009,35,0.0
2009,54,0.0
2009,62,1.99
2009,63,3.05
2009,72,2.13
2009,105,0.0
2009,114,2.7
2010,19,-7.4
2010,72,-1.99
2011,8,2.07
2011,16,0.0
2011,17,-2.4
2011,19,-5.37
2011,21,6.42
2011,22,4.23
2011,23,-0.41
2011,24,3.33
2011,25,3.46
2011,26,5.08
2011,29,7.76
2011,30,3.29
2011,32,-0.28
2011,33,2.85
2011,35,7.52
2011,36,6.02
2011,38,9.67
2011,39,-2.93
2011,41,-2.6
2011,42,-0.73
2011,44,-2.36
2011,45,5.81
2011,46,10.0
2011,47,8.31
2011,48,4.67
2011,49,5.0
2011,50,10.0
2011,53,7.58
2011,54,8.62
2011,55,3.05
2011,56,6.59
2011,60,4.55
2011,62,5.89
2011,63,4.88
2011,65,4.59
2011,66,4.88
2011,68,10.0
2011,69,4.92
2011,70,9.76
2011,71,6.91
2011,72,6.71
2011,74,-1.14
2011,75,-8.05
2011,76,3.01
2011,77,3.05
2011,78,5.53
2011,79,6.75
2011,81,3.05
2011,82,6.34
2011,83,2.56
2011,85,5.08
2011,86,0.0
2011,87,0.0
2011,88,8.01
2011,89,6.77
2011,90,4.8
2011,91,4.59
2011,92,4.96
2011,93,10.0
2011,94,2.28
2011,97,7.89
2011,98,5.08
2011,102,4.72
2011,103,5.45
2011,104,10.0
2011,105,4.15
2011,106,6.2
2011,107,6.42
2011,108,3.94
2011,109,5.2
2011,110,5.53
2011,111,8.01
2011,112,5.69
2011,113,5.49
2011,114,3.86
2011,115,4.82
2011,117,4.67
2011,118,5.2
2011,119,5.37
2011,120,5.98
2011,121,2.36
2011,122,6.75
2011,125,4.76
2011,126,10.0
2011,127,2.26
2011,128,9.31
2011,129,6.0
2011,130,3.5
2011,131,5.65
2011,132,10.0
2011,133,0.0
2011,134,5.93
2011,135,-1.46
2011,136,-1.63
2011,137,2.48
2011,138,6.63
2011,139,6.67
2011,140,8.98
2011,141,3.33
2011,142,3.03
2011,143,4.96
2011,144,4.55
2011,145,3.86
2011,147,4.47
2011,148,2.66
2011,149,3.82
2011,150,4.23
2011,151,4.02
2011,152,5.93
2011,153,2.44
2011,154,4.15
2011,155,4.15
2011,156,-1.14
2011,157,5.65
2011,158,-2.48
2012,19,2.97
2012,35,10.0
2012,72,-6.91
2012,105,10.0
2012,107,9.74
2013,18,0.0
2013,19,2.64
2013,21,0.0
2013,22,0.0
2013,32,1.02
2013,35,8.09
2013,36,-6.1
2013,50,7.24
2013,53,1.77
2013,59,0.0
2013,62,0.0
2013,64,0.0
2013,65,0.0
2013,66,1.46
2013,68,-2.74
2013,71,0.0
2013,72,5.33
2013,78,1.54
2013,83,0.0
2013,84,0.0
2013,86,0.0
2013,88,0.0
2013,89,1.69
2013,92,0.0
2013,96,0.0
2013,104,0.0
2013,105,3.66
2013,107,0.93
2013,119,3.54
2013,121,0.0
2013,125,0.0
2013,127,0.0
2013,132,0.0
2013,138,3.29
2013,145,0.0
2013,149,2.2
2013,152,0.0
2013,155,0.0
2014,19,0.0
2014,29,7.95
2014,32,5.75
2014,49,6.32
2014,53,6.61
2014,54,5.43
2014,62,0.0
2014,68,7.99
2014,69,2.7
2014,72,4.37
2014,89,7.09
2014,104,6.93
2014,106,4.57
2014,108,6.85
2014,114,2.99
2014,126,5.87
2014,129,6.73
2014,134,3.92
2014,150,0.0
2014,157,1.85
2015,19,0.93
2015,32,-2.85
2015,35,3.46
2015,50,-5.61
2015,58,-4.47
2015,62,-5.16
2015,72,4.02
2015,89,4.19
2015,105,-3.98
2015,107,-4.02
2015,127,3.62
2015,132,3.7
2016,13,9.72
2016,19,-9.76
2016,21,9.88
2016,23,9.88
2016,24,19.39
2016,28,-9.33
2016,30,9.72
2016,33,9.59
2016,34,-9.49
2016,35,-9.45
2016,38,9.59
2016,40,9.59
2016,41,9.72
2016,44,9.43
2016,45,9.02
2016,46,9.63
2016,50,-9.53
2016,53,5.02
2016,57,9.31
2016,58,9.51
2016,59,-10.0
2016,64,9.51
2016,65,-9.7
2016,67,9.39
2016,69,-9.74
2016,72,9.72
2016,74,9.27
2016,75,9.39
2016,87,9.67
2016,88,-9.65
2016,91,-9.74
2016,96,9.72
2016,98,-9.45
2016,101,9.96
2016,105,-9.65
2016,107,-4.0
2016,117,-9.86
2016,118,-9.82
2016,119,-9.57
2016,123,9.72
2016,124,8.98
2016,125,-9.41
2016,127,6.81
2016,129,-5.55
2016,132,9.43
2016,141,9.47
2016,145,-9.45
2016,146,-9.61
2016,149,9.72
2016,151,-9.74
2016,152,-9.86
2016,153,9.43
2016,154,9.76
2016,155,9.55
2016,156,9.67
2016,157,9.27
2016,158,9.76
2017,19,-7.28
2017,29,-5.69
2017,35,0.0
2017,50,-4.35
2017,53,5.33
2017,72,-5.41
2017,89,3.98
2017,105,4.84
2017,107,-5.65
2017,126,-4.47
2017,127,0.0
2017,153,0.0
2017,157,0.0
2018,19,8.62
2018,72,9.35
2018,129,9.7
2019,19,6.34
2019,35,5.49
2019,72,-5.41
2019,105,-5.61
2019,127,4.94
2020,19,-8.9
2020,35,0.0
2020,36,0.85
2020,50,1.18
2020,53,1.52
2020,54,-0.69
2020,56,2.44
2020,72,0.0
2020,88,-0.53
2020,104,0.53
2020,105,0.33
2020,119,0.49
2020,121,2.32
2020,128,0.53
2020,129,0.47
2021,19,3.37
2021,21,0.61
2021,22,0.0
2021,26,1.02
2021,28,0.85
2021,29,0.89
2021,32,1.71
2021,33,1.46
2021,34,0.49
2021,35,-1.1
2021,36,1.18
2021,45,0.98
2021,47,1.36
2021,49,1.26
2021,50,0.0
2021,53,1.97
2021,54,0.0
2021,62,1.63
2021,63,1.54
2021,65,1.06
2021,66,0.0
2021,67,0.81
2021,68,2.74
2021,69,1.34
2021,72,4.35
2021,74,1.3
2021,78,1.42
2021,86,0.73
2021,87,0.89
2021,89,2.91
2021,91,1.1
2021,92,1.71
2021,93,1.99
2021,96,0.77
2021,98,-1.5
2021,101,1.14
2021,103,0.61
2021,104,1.14
2021,105,2.48
2021,106,0.96
2021,107,1.75
2021,108,1.06
2021,109,2.15
2021,114,1.5
2021,117,0.93
2021,119,0.53
2021,120,2.2
2021,125,0.0
2021,126,1.5
2021,127,1.77
2021,129,0.0
2021,132,1.14
2021,134,0.0
2021,135,-1.26
2021,137,0.98
2021,138,1.14
2021,139,0.0
2021,142,-2.42
2021,145,0.57
2021,148,1.69
2021,149,1.14
2021,151,1.14
2021,152,1.3
2021,153,0.49
2021,154,1.79
2021,155,0.49
2021,156,0.85
2021,157,0.69
2021,158,1.26
2022,19,-5.37
2022,72,0.93
2023,19,0.0
2023,72,0.0
2024,19,9.43
2024,72,10.0
2024,129,10.0
2025,19,0.0
2025,21,10.0
2025,24,10.0
2025,25,10.0
2025,28,10.0
2025,29,20.0
2025,32,9.55
2025,33,10.0
2025,35,0.0
2025,36,10.0
2025,37,10.0
2025,38,10.0
2025,39,10.0
2025,40,10.0
2025,41,10.0
2025,42,10.0
2025,44,10.0
2025,45,10.0
2025,46,10.0
2025,47,10.0
2025,48,10.0
2025,49,10.0
2025,50,0.0
2025,53,10.0
2025,54,10.0
2025,56,10.0
2025,57,10.0
2025,58,10.0
2025,60,10.0
2025,62,10.0
2025,63,0.0
2025,64,10.0
2025,66,10.0
2025,67,10.0
2025,68,10.0
2025,69,10.0
2025,70,10.0
2025,72,10.0
2025,75,20.0
2025,76,10.0
2025,77,10.0
2025,78,10.0
2025,84,10.0
2025,88,10.0
2025,90,10.0
2025,91,10.0
2025,92,10.0
2025,93,10.0
2025,94,10.0
2025,96,10.0
2025,97,10.0
2025,102,10.0
2025,105,0.0
2025,106,10.0
2025,107,0.0
2025,108,10.0
2025,109,10.0
2025,110,10.0
2025,111,10.0
2025,112,10.0
2025,113,10.0
2025,114,0.0
2025,115,20.0
2025,117,10.0
2025,118,10.0
2025,119,10.0
2025,120,10.0
2025,121,10.0
2025,122,10.0
2025,123,10.0
2025,124,10.0
2025,126,10.0
2025,127,0.0
2025,128,20.0
2025,129,10.0
2025,130,10.0
2025,133,10.0
2025,134,10.0
2025,135,10.0
2025,137,10.0
2025,138,10.0
2025,139,10.0
2025,141,20.0
2025,143,10.0
2025,144,10.0
2025,145,10.0
2025,146,10.0
2025,147,10.0
2025,148,10.0
2025,149,10.0
2025,150,10.0
2025,151,10.0
2025,152,10.0
2025,153,10.0
2025,154,10.0
2025,155,10.0
2025,156,10.0
2025,157,10.0
2025,158,10.0
2026,8,0.0
2026,18,-4.67
2026,19,3.94
2026,21,5.73
2026,24,0.0
2026,26,5.41
2026,28,0.0
2026,29,7.5
2026,30,0.0
2026,35,0.0
2026,36,0.0
2026,38,2.89
2026,45,0.0
2026,49,5.3
2026,50,6.16
2026,53,0.0
2026,54,0.0
2026,56,0.0
2026,62,7.58
2026,63,5.22
2026,64,3.5
2026,65,8.19
2026,66,6.2
2026,67,-5.77
2026,68,4.82
2026,72,0.0
2026,76,0.0
2026,77,4.23
2026,78,0.0
2026,81,0.0
2026,82,5.49
2026,83,0.0
2026,84,0.0
2026,86,0.0
2026,87,0.0
2026,88,9.82
2026,89,0.0
2026,90,5.12
2026,91,-4.98
2026,95,3.7
2026,96,2.4
2026,97,8.05
2026,104,4.29
2026,105,5.75
2026,106,6.44
2026,107,5.59
2026,109,4.11
2026,112,4.27
2026,113,0.0
2026,114,-5.47
2026,115,0.0
2026,117,0.0
2026,118,3.96
2026,119,6.61
2026,120,-5.14
2026,121,5.57
2026,122,0.0
2026,123,8.7
2026,125,0.0
2026,127,7.54
2026,128,-4.82
2026,129,0.0
2026,132,5.0
2026,133,0.0
2026,134,3.86
2026,135,4.88
2026,137,5.89
2026,138,0.0
2026,139,0.0
2026,142,2.62
2026,143,2.38
2026,144,0.0
2026,145,6.93
2026,148,5.43
2026,149,0.0
2026,150,5.47
2026,151,0.0
2026,152,0.0
2026,153,0.0
2026,154,0.0
2026,155,0.0
2026,156,-7.03
2026,157,6.63
2026,158,-5.12
2027,19,3.29
2027,72,-7.4
2028,19,10.0
2028,53,10.0
2028,72,10.0
2028,129,10.0
2029,19,-5.79
2029,72,1.16
2030,19,9.47
2031,19,7.4
2031,72,9.27
2032,19,3.33
2032,72,4.8
2032,89,-5.73
2033,19,10.0
2034,19,0.0
2034,35,0.0
2034,72,0.0
2034,105,0.0
2034,127,0.0
2035,19,0.0
2035,72,0.0
2036,19,-5.83
2036,72,-4.82
2037,19,0.0
2038,19,-2.17
2038,35,3.95
2038,62,2.17
2038,68,-1.57
2038,72,2.94
2038,89,3.0
2038,105,5.85
2039,19,-9.8
2040,16,-0.61
2040,19,2.03
2040,21,-2.89
2040,22,0.0
2040,29,6.06
2040,32,1.06
2040,35,7.85
2040,36,4.35
2040,49,7.2
2040,50,0.45
2040,53,6.36
2040,54,1.18
2040,62,-1.02
2040,66,1.5
2040,68,1.83
2040,69,0.0
2040,72,4.84
2040,74,-2.64
2040,89,10.0
2040,104,3.46
2040,105,0.53
2040,106,0.0
2040,107,1.26
2040,108,3.01
2040,114,7.2
2040,117,7.28
2040,119,0.0
2040,121,-2.8
2040,127,0.77
2040,130,0.65
2040,132,0.0
2040,134,0.61
2040,138,2.32
2040,140,1.95
2040,146,-5.28
2040,151,0.53
2040,152,1.54
2040,153,2.36
2040,154,0.0
2040,155,0.0
2040,156,-8.09
2040,157,4.92
2040,158,2.64
2041,19,2.4
2041,62,2.42
2041,72,0.0
2041,105,-3.27
2042,19,9.47
2042,72,-8.01
2043,19,2.93
2044,19,-5.08
2045,19,5.65
2046,19,-4.76
2047,19,0.0
2048,19,4.51
2049,19,4.55
2050,19,-6.34
2051,19,3.54
2052,19,5.81
2053,19,0.0
2054,19,8.74
2055,19,-6.46
2056,19,6.38
2057,19,8.21
2058,19,6.14
2059,19,0.0
2060,19,-8.82
2060,72,1.3
2061,19,-9.24
2061,35,5.27
2061,72,-8.41
2061,105,7.91
2062,19,-4.47
2062,29,0.73
2062,72,4.8
2062,104,2.6
2063,19,2.24
2064,19,-5.0
2064,35,2.4
2064,36,2.03
2064,72,-1.75
2064,105,4.72
2065,19,-3.54
2065,72,2.72
2065,105,-1.54
2066,19,2.56
2066,72,3.41
2066,105,1.32
2066,126,0.0
2066,127,10.0
2067,19,6.63
2067,50,6.95
2067,53,-3.66
2067,72,6.71
2067,105,2.07
2067,127,2.52
2067,129,4.8
2067,138,7.85
2067,157,1.18
2068,19,-6.34
2068,72,-9.67
2068,105,0.0
2069,19,-6.61
2069,29,-3.62
2069,35,-3.33
2069,36,2.01
2069,38,-6.32
2069,40,-4.09
2069,47,-1.3
2069,48,2.62
2069,49,7.8
2069,50,-6.14
2069,53,2.68
2069,54,-3.98
2069,62,7.07
2069,63,2.85
2069,68,2.07
2069,69,-5.77
2069,72,2.58
2069,89,6.38
2069,97,6.57
2069,104,3.09
2069,105,2.32
2069,106,3.5
2069,107,4.51
2069,114,-3.5
2069,127,4.88
2069,129,-3.01
2069,132,-5.71
2069,151,-3.17
2069,152,-7.4
2069,153,-0.39
2069,157,-4.37
2069,158,4.98
2070,19,-6.79
2070,35,0.0
2070,36,1.42
2070,50,0.0
2070,56,0.0
2070,66,-1.81
2070,72,-4.55
2070,88,2.62
2070,91,1.73
2070,94,3.7
2070,96,0.0
2070,105,-5.26
2070,112,-2.85
2070,119,0.0
2070,121,3.46
2070,128,0.0
2070,130,2.48
2070,135,2.11
2070,138,-4.15
2070,152,2.13
2070,153,0.0
2070,157,-4.19
2070,158,2.85
2071,19,-4.04
2071,72,0.0
2071,105,-4.89
2072,19,-7.4
2072,35,-3.86
2072,36,1.95
2072,50,-5.53
2072,53,-4.84
2072,69,-4.23
2072,71,-2.72
2072,72,4.76
2072,96,-5.73
2072,105,-6.26
2072,107,-3.05
2072,112,1.02
2072,117,-2.4
2072,119,1.99
2072,125,-4.84
2072,127,-6.95
2072,128,-5.16
2072,129,4.63
2072,132,-4.92
2072,149,-2.48
2072,151,-4.96
2072,152,2.07
2072,153,-6.22
2072,155,-7.07
2072,156,-6.26
2072,157,-4.02
2072,158,-3.54
2073,19,0.0
2073,32,1.65
2073,35,-1.24
2073,36,0.0
2073,50,0.0
2073,62,0.0
2073,72,3.94
2073,89,0.0
2073,105,0.0
2073,127,-1.77
2073,132,0.0
2074,19,3.17
2074,32,6.3
2074,53,5.81
2074,62,6.38
2074,68,2.56
2074,72,6.59
2074,89,6.42
2074,104,6.14
2074,155,-3.25
2075,18,2.44
2075,19,-0.16
2075,32,1.22
2075,35,3.17
2075,36,5.89
2075,50,2.8
2075,62,3.7
2075,66,2.28
2075,68,3.05
2075,72,4.31
2075,89,1.42
2075,104,2.2
2075,105,2.72
2075,119,2.07
2075,127,0.0
2075,138,4.76
2075,152,4.15
2075,153,-3.17
2076,19,0.0
2076,72,0.0
2076,105,0.0
2077,19,8.33
2077,72,9.35
2078,7,1.95
2078,8,4.39
2078,13,-10.0
2078,15,-5.12
2078,16,-10.0
2078,17,-10.0
2078,18,-4.59
2078,19,10.0
2078,21,1.38
2078,22,-10.0
2078,24,-10.0
2078,28,0.0
2078,30,-5.81
2078,32,7.52
2078,35,-6.83
2078,36,2.68
2078,37,-10.0
2078,38,0.0
2078,39,-10.0
2078,40,2.6
2078,42,-5.73
2078,46,-3.33
2078,47,5.26
2078,48,-10.0
2078,49,3.94
2078,53,10.0
2078,54,2.85
2078,56,-7.11
2078,57,-10.0
2078,62,-2.72
2078,63,2.03
2078,65,-10.0
2078,66,-10.0
2078,67,-10.0
2078,68,10.0
2078,69,-10.0
2078,70,-10.0
2078,72,-7.52
2078,76,2.76
2078,77,-10.0
2078,79,-2.8
2078,81,-10.0
2078,83,-10.0
2078,84,0.0
2078,87,1.67
2078,88,6.18
2078,90,9.96
2078,92,-10.0
2078,93,-5.89
2078,94,-5.28
2078,95,-2.72
2078,96,2.32
2078,97,3.9
2078,102,-6.91
2078,103,-10.0
2078,105,1.18
2078,106,4.74
2078,107,-7.6
2078,108,-7.89
2078,109,0.85
2078,110,0.57
2078,113,-2.03
2078,114,0.61
2078,115,-2.64
2078,117,1.14
2078,118,-2.97
2078,119,0.0
2078,121,-18.21
2078,122,3.5
2078,125,-10.0
2078,126,0.93
2078,127,1.52
2078,128,0.0
2078,129,-10.0
2078,130,0.0
2078,132,1.14
2078,133,-0.24
2078,135,0.0
2078,137,-4.15
2078,138,10.0
2078,139,-10.0
2078,143,1.75
2078,147,-0.08
2078,148,-2.78
2078,149,2.72
2078,150,6.74
2078,151,-8.5
2078,152,-10.0
2078,153,-3.13
2078,154,-4.88
2078,155,-1.26
2078,156,-10.0
2078,157,0.98
2078,158,0.0
2079,19,-3.89
2079,35,-9.41
2079,50,-4.9
2079,53,2.88
2079,62,-0.39
2079,72,10.0
2079,108,1.45
2079,127,-8.22
2079,129,2.23
2080,19,-1.99
2080,35,-2.05
2080,36,0.0
2080,50,3.06
2080,62,-2.17
2080,72,3.71
2080,105,4.24
2080,127,1.63
2080,151,2.11
2081,19,-9.27
2081,21,0.28
2081,23,1.87
2081,25,-1.06
2081,26,-2.26
2081,30,-1.06
2081,32,-1.4
2081,34,5.98
2081,35,-3.27
2081,36,-1.24
2081,38,-2.03
2081,41,0.77
2081,49,1.85
2081,50,0.75
2081,53,-4.25
2081,54,-1.32
2081,55,3.01
2081,56,-2.13
2081,58,1.1
2081,59,-1.04
2081,60,-2.48
2081,65,0.0
2081,71,-1.16
2081,72,4.15
2081,81,0.89
2081,82,-1.42
2081,83,-1.69
2081,86,6.18
2081,87,-1.87
2081,95,1.06
2081,98,-2.46
2081,101,-0.81
2081,102,-1.22
2081,103,1.54
2081,104,0.63
2081,105,3.27
2081,107,0.0
2081,108,-2.6
2081,119,-1.16
2081,121,-2.2
2081,125,-1.32
2081,127,0.87
2081,128,-1.12
2081,129,-2.83
2081,130,-1.97
2081,132,-1.02
2081,134,-1.73
2081,136,-0.75
2081,142,-2.95
2081,144,-4.45
2081,151,0.35
2081,152,-0.55
2081,153,-0.98
2081,154,0.61
2081,155,7.76
2081,156,3.74
2081,157,-1.1
2081,158,7.56
2082,19,-6.17
2082,29,3.62
2082,32,3.62
2082,35,1.84
2082,36,-2.62
2082,41,-4.54
2082,47,2.98
2082,49,6.67
2082,50,1.56
2082,53,3.83
2082,56,-0.14
2082,60,-1.35
2082,62,2.41
2082,66,-1.42
2082,68,3.55
2082,69,1.56
2082,72,-3.62
2082,76,-9.5
2082,88,-1.28
2082,89,3.33
2082,93,4.54
2082,97,3.55
2082,104,10.0
2082,105,1.06
2082,108,2.34
2082,110,10.0
2082,111,3.55
2082,112,-2.27
2082,117,10.0
2082,119,2.06
2082,121,0.28
2082,122,2.06
2082,126,0.0
2082,128,0.0
2082,129,-9.43
2082,138,3.69
2082,143,1.84
2082,150,4.04
2082,151,3.26
2082,152,0.14
2082,153,6.45
2082,154,3.48
2082,155,10.0
2082,156,3.33
2082,157,10.0
2082,158,6.52
2083,19,1.1
2083,35,-4.27
2083,72,1.79
2083,105,2.4
2084,19,-2.52
2084,29,1.75
2084,35,0.56
2084,49,8.4
2084,53,5.73
2084,54,7.33
2084,57,2.82
2084,63,6.74
2084,68,4.07
2084,69,0.0
2084,72,-1.45
2084,89,0.0
2084,104,3.06
2084,105,2.88
2084,106,10.0
2084,107,4.18
2084,126,6.14
2084,127,8.22
2084,148,6.85
2084,150,10.0
2084,151,8.75
2084,152,-4.72
2084,153,10.0
2084,155,10.0
2084,156,7.63
2084,157,0.0
2084,158,10.0
2085,8,1.91
2085,13,-10.0
2085,15,3.05
2085,17,-10.0
2085,18,0.99
2085,19,-5.04
2085,21,2.7
2085,23,-10.0
2085,25,3.48
2085,35,0.43
2085,36,-10.0
2085,59,-10.0
2085,65,-10.0
2085,72,-10.0
2085,81,-10.0
2085,83,-10.0
2085,87,0.78
2085,90,-4.4
2085,102,8.44
2085,105,0.85
2085,107,0.92
2085,119,-2.48
2085,125,9.29
2085,126,-10.0
2085,127,1.84
2085,132,2.55
2085,138,-3.05
2085,145,-6.6
2085,151,2.62
2085,153,1.63
2085,154,9.65
2085,156,10.0
2085,158,9.72
2086,19,-6.06
2086,28,5.06
2086,29,-2.78
2086,32,5.96
2086,35,2.99
2086,47,7.38
